training_step, return
5037002,1680.0
5037922,770.0
5039357,1175.0
5040702,1285.0
5041459,495.0
5042208,540.0
5044064,1205.0
5044973,575.0
5045957,775.0
5047655,1205.0
5048580,745.0
5049376,565.0
5050332,600.0
5052245,1145.0
5053113,575.0
5054927,1200.0
5055817,575.0
5056572,570.0
5057430,570.0
5058341,750.0
5059223,770.0
5060985,1385.0
5061980,1000.0
5063652,1230.0
5065375,1145.0
5066310,570.0
5067191,645.0
5068057,545.0
5068988,545.0
5069724,745.0
5070396,465.0
5071088,435.0
5072919,1325.0
5073730,575.0
5075022,1135.0
5075945,600.0
5076646,545.0
5077574,600.0
5078843,815.0
5079526,545.0
5080466,805.0
5081285,800.0
5082009,740.0
5082696,480.0
5083745,750.0
5084594,540.0
5085432,775.0
5086126,575.0
5086966,600.0
5087742,545.0
5089323,1040.0
5090373,745.0
5091165,485.0
5092384,835.0
5092985,470.0
5093850,570.0
5094789,555.0
5096273,1060.0
5097090,600.0
5097872,515.0
5098879,575.0
5100387,1075.0
5101329,600.0
5102722,1065.0
5104261,1400.0
5105935,1230.0
5107616,1100.0
5109162,1205.0
5110784,1175.0
5111715,545.0
5112551,570.0
5114238,1180.0
5115939,1230.0
5116728,570.0
5117689,570.0
5119489,1160.0
5120194,495.0
5121133,740.0
5122790,1385.0
5123628,600.0
5124372,535.0
5125937,1210.0
5127845,1180.0
5128584,550.0
5129379,775.0
5131102,1375.0
5131800,570.0
5132627,600.0
5133550,805.0
5134375,490.0
5135140,545.0
5136189,570.0
5137134,800.0
5137902,555.0
5139433,1430.0
5140343,600.0
5141280,600.0
5142129,575.0
5142804,550.0
5143660,745.0
5144388,535.0
5146601,1600.0
5147316,615.0
5148119,600.0
5148903,360.0
5149773,600.0
5150740,570.0
5152168,940.0
5152770,395.0
5153539,515.0
5154576,600.0
5155412,520.0
5156117,570.0
5156800,545.0
5157702,575.0
5159198,1185.0
5160899,1430.0
5161764,610.0
5162359,325.0
5163270,600.0
5164135,545.0
5164874,540.0
5166417,1325.0
5167422,805.0
5168084,780.0
5169565,1115.0
5170329,745.0
5171684,990.0
5172513,470.0
5174074,1230.0
5175549,1175.0
5176547,600.0
5177495,715.0
5178299,600.0
5180162,1155.0
5181127,570.0
5182752,1135.0
5183647,775.0
5184485,570.0
5185466,690.0
5187111,1200.0
5187928,550.0
5188637,400.0
5189457,805.0
5190367,600.0
5191206,515.0
5193192,1230.0
5193851,555.0
5194648,740.0
5195440,770.0
5197182,1175.0
5198173,570.0
5199889,1175.0
5200729,540.0
5201628,605.0
5202402,570.0
5203181,775.0
5204174,570.0
5205039,740.0
5205908,800.0
5206897,575.0
5207889,570.0
5208683,570.0
5210108,1205.0
5210853,600.0
5211820,570.0
5212588,600.0
5214231,1575.0
5214891,500.0
5215629,555.0
5216417,600.0
5217112,600.0
5217970,610.0
5218889,775.0
5219642,545.0
5220691,540.0
5221688,610.0
5222527,600.0
5223348,570.0
5224176,750.0
5224840,805.0
5225515,550.0
5226520,605.0
5228347,1345.0
5229275,600.0
5230190,600.0
5231117,770.0
5232119,550.0
5232923,605.0
5234574,1150.0
5235410,770.0
5236400,600.0
5236955,405.0
5238468,1315.0
5239302,570.0
5240661,1310.0
5241696,725.0
5243097,965.0
5244029,570.0
5245873,1370.0
5246746,775.0
5248785,1175.0
5249624,600.0
5251614,1175.0
5253395,1230.0
5254727,755.0
5255496,545.0
5256156,550.0
5256987,570.0
5258062,800.0
5258663,490.0
5259603,600.0
5261282,1405.0
5262348,600.0
5263359,570.0
5264454,575.0
5265530,600.0
5266273,545.0
5267037,570.0
5268616,1090.0
5270417,1175.0
5272153,1490.0
5272926,600.0
5274278,965.0
5275097,605.0
5275836,540.0
5277326,1200.0
5278179,605.0
5279707,1095.0
5281341,1210.0
5282218,680.0
5283073,800.0
5284125,600.0
5284880,600.0
5285656,745.0
5286533,600.0
5288124,1085.0
5288891,575.0
5289747,800.0
5291464,1230.0
5292973,1180.0
5294664,1175.0
5296244,1200.0
5296888,570.0
5298646,1440.0
5299482,570.0
5300258,570.0
5301137,775.0
5302055,600.0
5302692,580.0
5303568,570.0
5304494,575.0
5305541,570.0
5306515,600.0
5307529,600.0
5309259,1290.0
5310463,800.0
5311332,805.0
5313172,1200.0
5313868,375.0
5314487,390.0
5315563,770.0
5316468,570.0
5317008,230.0
5318206,745.0
5319140,570.0
5320702,1205.0
5321503,570.0
5323292,1200.0
5324122,570.0
5325743,1180.0
5327470,1175.0
5328427,570.0
5329167,545.0
5329888,580.0
5330772,545.0
5331519,600.0
5332283,515.0
5333848,1175.0
5334707,600.0
5335335,575.0
5336079,575.0
5337007,605.0
5337823,630.0
5339749,1405.0
5341519,1230.0
5342949,1200.0
5343873,605.0
5344666,520.0
5345483,575.0
5346299,575.0
5347144,600.0
5347854,545.0
5349415,1175.0
5351013,1300.0
5351656,600.0
5353904,1505.0
5355825,1205.0
5357810,1200.0
5358536,545.0
5359242,495.0
5360045,570.0
5360795,540.0
5361546,545.0
5362484,770.0
5363292,570.0
5364234,545.0
5364790,290.0
5365449,800.0
5366181,600.0
5367978,1200.0
5369546,1100.0
5371142,1430.0
5372060,570.0
5373020,575.0
5374110,700.0
5374941,600.0
5375726,570.0
5376434,540.0
5377834,1200.0
5379500,1200.0
5380345,570.0
5381450,485.0
5382112,455.0
5383917,1180.0
5385716,1090.0
5386791,570.0
5388688,1230.0
5389459,745.0
5390245,600.0
5391208,570.0
5391957,665.0
5392874,540.0
5393509,545.0
5395057,1375.0
5396745,1375.0
5397732,570.0
5399534,1175.0
5401097,1375.0
5403359,1830.0
5404974,885.0
5405861,570.0
5406552,600.0
5408498,1575.0
5409325,545.0
5410090,545.0
5411020,600.0
5411659,550.0
5413444,1150.0
5414343,570.0
5415327,575.0
5416226,575.0
5417063,575.0
5417900,1000.0
5418621,545.0
5420109,1400.0
5420981,570.0
5421990,485.0
5422907,600.0
5423614,570.0
5425494,1375.0
5426160,525.0
5426849,405.0
5428373,1130.0
5430271,1405.0
5430856,285.0
5431369,440.0
5432140,570.0
5432938,600.0
5434121,830.0
5435954,1325.0
5436741,570.0
5437482,550.0
5438257,600.0
5439012,600.0
5441399,1600.0
5442196,510.0
5443008,495.0
5444621,1140.0
5445137,415.0
5445844,570.0
5446659,800.0
5447491,720.0
5448238,600.0
5448959,655.0
5449543,380.0
5450701,980.0
5451487,600.0
5452256,600.0
5452959,545.0
5453767,570.0
5454575,605.0
5455775,845.0
5457520,1145.0
5458534,575.0
5459269,540.0
5459912,545.0
5460974,545.0
5462656,1230.0
5464704,1605.0
5465586,600.0
5466379,600.0
5467444,575.0
5468081,545.0
5468745,800.0
5469555,515.0
5471140,1400.0
5472990,1175.0
5473863,775.0
5474616,390.0
5476227,1405.0
5477947,1120.0
5479472,1175.0
5480386,600.0
5482183,1320.0
5483020,570.0
5483963,805.0
5484956,745.0
5485697,695.0
5487444,1305.0
5489385,1230.0
5490729,1225.0
5491732,575.0
5492381,395.0
5493338,515.0
5494969,1145.0
5495872,770.0
5496614,575.0
5497486,545.0
5498923,970.0
5499926,600.0
5501469,1430.0
5502365,550.0
5503205,745.0
5504071,600.0
5505149,720.0
5506092,605.0
5506761,570.0
5507517,570.0
5508251,800.0
5509283,600.0
5509970,570.0
5511407,1205.0
5512316,575.0
5513028,570.0
5513830,600.0
5514646,520.0
5515431,800.0
5516317,575.0
5517197,775.0
5518889,1205.0
5520439,1350.0
5521197,515.0
5521909,515.0
5522674,340.0
5523473,555.0
5525387,1235.0
5526186,545.0
5527109,770.0
5528706,1355.0
5529772,570.0
5530656,570.0
5532514,1385.0
5533226,605.0
5534810,1350.0
5535974,1095.0
5537570,1235.0
5538171,705.0
5539936,1205.0
5540729,600.0
5542183,835.0
5543880,1350.0
5544684,545.0
5545619,575.0
5546426,545.0
5547422,545.0
5549076,1200.0
5549774,575.0
5550478,770.0
5551243,570.0
5551918,570.0
5552953,600.0
5553910,600.0
5554586,605.0
5555363,770.0
5556113,600.0
5557198,545.0
5558700,1600.0
5559511,600.0
5560230,740.0
5561944,1230.0
5562611,570.0
5563595,605.0
5564344,545.0
5566145,1375.0
5566951,605.0
5567711,545.0
5569950,1630.0
5570695,485.0
5572484,1405.0
5573314,490.0
5574197,600.0
5574958,540.0
5575795,530.0
5576598,570.0
5577260,570.0
5578010,545.0
5578827,545.0
5579565,600.0
5581118,1070.0
5581883,545.0
5582812,525.0
5583666,575.0
5584383,495.0
5586253,1630.0
5588140,1230.0
5590096,1200.0
5590723,565.0
5592443,1230.0
5594075,1635.0
5594993,570.0
5595764,545.0
5596445,600.0
5597044,445.0
5597625,435.0
5598399,520.0
5599832,995.0
5600798,600.0
5602097,910.0
5602845,570.0
5603713,600.0
5604455,545.0
5605140,555.0
5606636,1145.0
5607205,420.0
5608135,685.0
5608936,450.0
5609558,350.0
5611233,1375.0
5612036,545.0
5613594,1090.0
5614402,570.0
5615125,600.0
5616712,1130.0
5618133,940.0
5619789,1605.0
5621635,1530.0
5622292,545.0
5623720,1350.0
5625029,1125.0
5625959,580.0
5627325,925.0
5628042,805.0
5628766,545.0
5629490,570.0
5630100,385.0
5630978,600.0
5631856,605.0
5632587,515.0
5634283,1200.0
5635952,1345.0
5637641,1170.0
5639023,875.0
5639624,385.0
5640281,545.0
5640924,570.0
5641619,455.0
5642368,520.0
5643233,770.0
5644088,605.0
5645801,1350.0
5646833,570.0
5647637,770.0
5648357,695.0
5649017,560.0
5650116,545.0
5650983,570.0
5651750,545.0
5652435,545.0
5653108,545.0
5653819,600.0
5654673,600.0
5655441,570.0
5656241,575.0
5657307,720.0
5658549,985.0
5659087,290.0
5660779,1230.0
5662424,1100.0
5663226,575.0
5664391,985.0
5665136,545.0
5666708,1175.0
5667410,550.0
5668125,745.0
5669027,745.0
5669877,550.0
5671013,980.0
5671876,740.0
5672536,545.0
5673297,685.0
5674006,495.0
5674862,570.0
5675677,600.0
5676444,545.0
5677181,545.0
5678813,1205.0
5679623,570.0
5680414,600.0
5681097,545.0
5682690,1005.0
5683400,570.0
5684229,525.0
5685534,905.0
5686854,1135.0
5687696,570.0
5689438,1070.0
5690339,600.0
5691093,540.0
5691854,770.0
5693362,1575.0
5694461,540.0
5695685,780.0
5697353,1040.0
5698108,545.0
5698811,605.0
5700077,900.0
5701622,1375.0
5703497,1155.0
5704512,570.0
5705164,375.0
5705893,605.0
5707653,1200.0
5709078,1000.0
5709737,545.0
5710476,600.0
5711250,545.0
5711793,305.0
5712588,545.0
5713255,545.0
5714052,545.0
5715635,1145.0
5716394,545.0
5717613,1015.0
5720010,1840.0
5720777,570.0
5722316,1155.0
5723226,600.0
5724246,600.0
5725023,600.0
5726671,1070.0
5727532,785.0
5728167,550.0
5729103,540.0
5730943,1200.0
5731740,685.0
5733623,1230.0
5734442,540.0
5736138,1205.0
5736852,570.0
5737837,800.0
5738817,600.0
5740284,1075.0
5742066,1375.0
5742962,775.0
5743656,600.0
5745180,1075.0
5745821,545.0
5746827,775.0
5748004,915.0
5749718,1400.0
5751148,1085.0
5752309,1115.0
5752987,570.0
5754556,1205.0
5755360,570.0
5756163,805.0
5757089,770.0
5758768,1370.0
5759860,700.0
5761099,760.0
5761884,545.0
5763531,1065.0
5764367,570.0
5765196,570.0
5766614,955.0
5767397,800.0
5768128,600.0
5768858,570.0
5769722,570.0
5770548,575.0
5771474,610.0
5772425,605.0
5773256,500.0
5774392,805.0
5775115,575.0
5775900,545.0
5776676,800.0
5777428,740.0
5778140,540.0
5779446,880.0
5780822,1265.0
5781598,515.0
5782884,1255.0
5783625,690.0
5784444,600.0
5785243,545.0
5786887,1205.0
5787721,600.0
5788801,770.0
5789340,415.0
5790100,555.0
5791633,1175.0
5792274,545.0
5793765,1000.0
5795567,1230.0
5796853,825.0
5797556,575.0
5798492,570.0
5800325,1230.0
5801263,545.0
5801900,545.0
5802662,480.0
5804109,1375.0
5805868,1155.0
5806605,570.0
5807609,800.0
5808505,465.0
5810015,1555.0
5811808,1205.0
5812896,570.0
5814662,1295.0
5815423,545.0
5816410,600.0
5818123,1315.0
5818935,575.0
5820002,605.0
5820756,575.0
5821557,770.0
5822184,575.0
5823834,1175.0
5825365,1145.0
5826116,575.0
5827527,890.0
5828322,540.0
5829120,575.0
5829920,545.0
5830747,740.0
5832124,840.0
5833487,940.0
5834813,960.0
5835591,455.0
5836997,980.0
5837790,600.0
5839543,1145.0
5840381,520.0
5842227,1385.0
5844805,1975.0
5845488,575.0
5846238,695.0
5847926,1430.0
5849276,865.0
5850015,545.0
5851058,540.0
5852541,1100.0
5853890,1080.0
5854904,745.0
5856532,1325.0
5857401,575.0
5858746,1035.0
5859675,540.0
5860578,755.0
5861322,575.0
5862167,510.0
5862968,550.0
5864283,895.0
5865915,1375.0
5866671,570.0
5868292,1605.0
5869035,540.0
5871542,1890.0
5872336,970.0
5873325,515.0
5874301,690.0
5875905,1300.0
5877229,1350.0
5878099,545.0
5878843,530.0
5880218,1125.0
5881013,600.0
5881932,800.0
5883360,970.0
5884782,1175.0
5886639,1200.0
5887581,600.0
5888325,600.0
5889421,545.0
5890165,540.0
5890974,735.0
5892716,1345.0
5893376,770.0
5894258,570.0
5894992,545.0
5896085,610.0
5896963,600.0
5897812,700.0
5899429,1525.0
5901254,1175.0
5902148,540.0
5903833,1440.0
5904579,545.0
5905458,540.0
5906523,545.0
5908590,1920.0
5909396,600.0
5910124,545.0
5911044,450.0
5911834,575.0
5912684,575.0
5913512,750.0
5915143,1385.0
5917504,1890.0
5918230,545.0
5920122,1605.0
5921437,1060.0
5922180,695.0
5923857,1175.0
5926245,2040.0
5927156,600.0
5928006,600.0
5929574,1235.0
5930191,535.0
5931775,1230.0
5932800,575.0
5933562,775.0
5934781,1035.0
5936517,1155.0
5937277,525.0
5938966,1205.0
5940652,1150.0
5942527,1555.0
5944217,1270.0
5945980,1180.0
5947488,1035.0
5949234,1230.0
5949933,540.0
5951655,1250.0
5953388,1170.0
5954325,775.0
5955947,1230.0
5957723,1230.0
5958665,750.0
5959423,600.0
5961097,1205.0
5962788,1080.0
5963553,600.0
5965040,1010.0
5966682,1165.0
5969098,1940.0
5969848,615.0
5970682,600.0
5971405,600.0
5972851,1095.0
5975571,1900.0
5976385,465.0
5977260,575.0
5978831,1185.0
5980602,1375.0
5981606,600.0
5982471,670.0
5984057,1320.0
5984777,600.0
5986324,1375.0
5987054,540.0
5988682,1150.0
5990144,1470.0
5991056,515.0
5991820,600.0
5993248,965.0
5994017,600.0
5994869,600.0
5995676,600.0
5996657,800.0
5997365,600.0
5998359,545.0
6000103,1155.0
6001836,1130.0
6002516,575.0
6004513,1175.0
6005356,600.0
6006334,740.0
6007260,800.0
6008803,1010.0
6009618,545.0
6010397,545.0
6011206,550.0
6012103,970.0
6013036,600.0
6013879,800.0
6014753,545.0
6016433,1145.0
6017250,540.0
6018298,600.0
6019349,800.0
6020172,575.0
6021962,1435.0
6022755,545.0
6023465,550.0
6024232,550.0
6025882,1430.0
6026642,550.0
6028134,1090.0
6029823,1630.0
6030567,550.0
6032307,1230.0
6033083,545.0
6033894,600.0
6034702,800.0
6036380,1240.0
6037278,600.0
6038067,545.0
6038929,570.0
6039941,600.0
6040642,700.0
6042313,1145.0
6043251,570.0
6044054,600.0
6045840,1230.0
6046839,570.0
6047805,515.0
6048655,515.0
6049482,600.0
6050317,550.0
6051544,940.0
6053250,1375.0
6054383,805.0
6055153,600.0
6056010,545.0
6056819,575.0
6057742,800.0
6058468,570.0
6059194,570.0
6060101,570.0
6061968,1200.0
6062819,745.0
6063492,570.0
6065035,1430.0
6065829,800.0
6066832,600.0
6067833,890.0
6068500,575.0
6069454,600.0
6070247,545.0
6071997,1145.0
6073342,985.0
6074143,570.0
6074830,555.0
6075841,800.0
6076711,800.0
6078203,1100.0
6079816,1390.0
6081129,975.0
6081920,570.0
6082675,545.0
6083433,600.0
6084166,580.0
6085062,770.0
6086708,1120.0
6088543,1230.0
6089200,570.0
6090860,1200.0
6091704,750.0
6092472,600.0
6093131,575.0
6094233,785.0
6094888,600.0
6096490,1175.0
6097278,600.0
6098164,545.0
6099030,525.0
6100848,1230.0
6102362,1145.0
6104740,1815.0
6105537,575.0
6106212,755.0
6108038,1670.0
6108790,600.0
6110431,1150.0
6111123,540.0
6113070,1230.0
6113759,570.0
6114632,515.0
6115499,575.0
6116291,600.0
6117230,695.0
6118060,600.0
6119222,915.0
6120688,1015.0
6122909,1610.0
6123856,530.0
6124655,575.0
6125436,515.0
6126181,600.0
6126941,570.0
6127710,555.0
6128501,800.0
6130338,1205.0
6131295,575.0
6132032,495.0
6132596,330.0
6133455,585.0
6134418,520.0
6135941,1520.0
6137670,1200.0
6138536,540.0
6139218,545.0
6140910,1130.0
6142107,815.0
6142965,545.0
6143852,800.0
6145022,725.0
6146463,1175.0
6147276,450.0
6148021,600.0
6148741,725.0
6149319,335.0
6151037,1180.0
6151898,540.0
6153493,1175.0
6154432,600.0
6155742,870.0
6157429,1175.0
6159173,1205.0
6159949,525.0
6160776,515.0
6162269,1315.0
6163685,1005.0
6166231,2160.0
6167013,605.0
6167691,540.0
6168621,805.0
6169426,525.0
6170115,525.0
6170961,600.0
6171846,635.0
6172501,555.0
6173961,950.0
6174784,555.0
6175638,745.0
6176400,515.0
6177167,545.0
6178658,830.0
6180347,1295.0
6181649,1205.0
6182694,540.0
6183367,555.0
6184138,575.0
6185969,1120.0
6187354,955.0
6188266,600.0
6189163,570.0
6190846,1430.0
6191620,455.0
6192300,755.0
6192926,360.0
6193938,600.0
6194789,575.0
6195680,600.0
6196455,540.0
6197206,745.0
6198781,1230.0
6199456,775.0
6200299,575.0
6201204,545.0
6202014,575.0
6202899,600.0
6204544,1235.0
6205186,545.0
6205951,570.0
6206885,600.0
6207740,575.0
6208409,545.0
6209245,570.0
6210040,795.0
6211022,575.0
6211769,580.0
6213113,1090.0
6213975,570.0
6215039,575.0
6215689,570.0
6216509,600.0
6217368,630.0
6218099,600.0
6218950,570.0
6219671,515.0
6220595,575.0
6221409,600.0
6222171,545.0
6223720,1280.0
6225206,1030.0
6226185,570.0
6226923,605.0
6228474,1100.0
6229219,575.0
6230865,1275.0
6231876,600.0
6232761,515.0
6233335,665.0
6234134,435.0
6234882,545.0
6235703,545.0
6237037,890.0
6238168,830.0
6239681,1120.0
6241490,1350.0
6242456,570.0
6243549,770.0
6245452,1375.0
6247161,1350.0
6248458,1125.0
6249857,935.0
6250690,540.0
6252175,1115.0
6252778,515.0
6253460,545.0
6254422,575.0
6255098,460.0
6256786,1240.0
6257846,600.0
6259484,1290.0
6260275,545.0
6261889,1165.0
6263428,1020.0
6264109,630.0
6265960,1400.0
6268465,2050.0
6270465,1090.0
6272399,1120.0
6274260,1230.0
6275362,780.0
6276235,600.0
6277178,750.0
6278942,1130.0
6280371,900.0
6281195,525.0
6282015,570.0
6283690,1180.0
6285247,1120.0
6286167,550.0
6287950,1300.0
6288909,605.0
6290618,1030.0
6292493,1235.0
6294415,1175.0
6295108,400.0
6296732,1200.0
6297757,550.0
6298544,600.0
6299248,495.0
6300809,1000.0
6301626,600.0
6302720,570.0
6304734,1370.0
6306765,1200.0
6308121,1165.0
6309751,1355.0
6310685,600.0
6311544,605.0
6312352,950.0
6313236,575.0
6314188,575.0
6315745,965.0
6316938,990.0
6317831,810.0
6319338,995.0
6320785,1165.0
6321621,600.0
6322918,965.0
6324759,1405.0
6325603,545.0
6327032,1040.0
6328738,1205.0
6330251,1005.0
6331152,740.0
6331827,580.0
6332760,490.0
6333582,545.0
6334479,575.0
6336053,1160.0
6337473,950.0
6338466,915.0
6340551,1520.0
6341506,770.0
6342564,605.0
6344293,1175.0
6345079,600.0
6345890,770.0
6347389,1100.0
6348606,1040.0
6349199,575.0
6350171,550.0
6350900,750.0
6351653,530.0
6352374,755.0
6353188,540.0
6354745,1405.0
6355517,555.0
6356399,605.0
6357168,745.0
6358115,745.0
6359012,570.0
6360843,1170.0
6361717,545.0
6363475,1200.0
6364677,875.0
6365662,570.0
6366499,500.0
6368266,1270.0
6369063,580.0
6370202,1325.0
6371647,1085.0
6372578,570.0
6374700,1715.0
6375473,690.0
6376300,600.0
6378007,1490.0
6378925,570.0
6379767,575.0
6381548,1430.0
6383066,1355.0
6384984,1800.0
6385599,475.0
6386279,770.0
6387045,610.0
6387890,775.0
6389625,1140.0
6390352,600.0
6391290,800.0
6392978,1065.0
6394717,1230.0
6395780,775.0
6396640,600.0
6397421,575.0
6399459,1430.0
6400292,540.0
6400895,545.0
6401790,570.0
6402605,770.0
6403935,935.0
6404724,530.0
6405522,485.0
6406895,865.0
6407680,545.0
6408860,985.0
6410549,1155.0
6411155,800.0
6412207,965.0
6413294,685.0
6414527,865.0
6415236,605.0
6416843,1180.0
6418225,840.0
6419087,575.0
6419640,350.0
6420545,600.0
6421444,805.0
6423067,1150.0
6423766,605.0
6425680,1345.0
6426449,540.0
6428446,1230.0
6429166,515.0
6430005,810.0
6431611,1120.0
6432325,540.0
6433181,540.0
6434992,1535.0
6435844,575.0
6436603,745.0
6438514,1170.0
6440334,1605.0
6441196,545.0
6442066,520.0
6443573,1320.0
6444669,545.0
6446349,1230.0
6447295,550.0
6448833,1380.0
6449378,415.0
6450305,555.0
6450906,430.0
6451659,600.0
6453240,1205.0
6454073,600.0
6454893,575.0
6456626,1230.0
6457516,545.0
6458418,575.0
6459226,545.0
6460027,725.0
6461459,1120.0
6463061,1375.0
6464322,905.0
6465247,540.0
6466089,715.0
6466777,605.0
6467527,600.0
6468359,605.0
6469237,510.0
6470047,775.0
6470986,605.0
6471681,600.0
6473360,1575.0
6474646,920.0
6475373,600.0
6476296,600.0
6477206,600.0
6478054,605.0
6479072,515.0
6479947,805.0
6480874,600.0
6481852,545.0
6482820,515.0
6483812,575.0
6485190,1120.0
6485965,570.0
6486956,575.0
6488499,1200.0
6490156,1170.0
6490827,550.0
6491985,515.0
6492805,540.0
6494186,1065.0
6495231,520.0
6496150,775.0
6497020,540.0
6497791,605.0
6498457,545.0
6499378,545.0
6500880,1090.0
6501535,800.0
6502368,545.0
6503182,470.0
6504771,1100.0
6506791,1110.0
6507506,570.0
6508986,1170.0
6509929,600.0
6511370,1015.0
6512352,575.0
6514189,1345.0
6515047,600.0
6515891,545.0
6516648,670.0
6517821,735.0
6518504,295.0
6519127,550.0
6519992,800.0
6520969,575.0
6521786,695.0
6522617,515.0
6523341,600.0
6524066,490.0
6525640,1125.0
6526487,570.0
6527326,570.0
6528211,470.0
6528895,550.0
6529859,600.0
6530620,610.0
6531245,790.0
6532897,1230.0
6534418,1230.0
6535389,600.0
6537030,1075.0
6537859,600.0
6538662,600.0
6539608,545.0
6540558,600.0
6541419,500.0
6542120,770.0
6542881,650.0
6543552,545.0
6544426,755.0
6545258,545.0
6546097,575.0
6546955,540.0
6547683,550.0
6548353,550.0
6549503,865.0
6550200,605.0
6550977,420.0
6551731,575.0
6553248,1175.0
6554093,545.0
6555233,760.0
6555977,570.0
6556933,970.0
6557733,520.0
6558379,545.0
6559226,605.0
6560075,570.0
6560811,555.0
6562619,1375.0
6564346,1175.0
6566199,1430.0
6568042,1430.0
6570116,1565.0
6570919,600.0
6572376,1170.0
6574183,1205.0
6575175,800.0
6576233,805.0
6577073,780.0
6577821,605.0
6578488,545.0
6580327,1230.0
6581062,550.0
6582594,1140.0
6583309,810.0
6583943,545.0
6584792,555.0
6585587,520.0
6586989,980.0
6587685,570.0
6589237,1110.0
6590502,945.0
6591183,545.0
6592282,760.0
6593679,920.0
6594442,545.0
6596150,1155.0
6597667,1180.0
6599522,1175.0
6600607,575.0
6601492,525.0
6602212,575.0
6603735,1225.0
6604484,670.0
6605186,575.0
6605827,545.0
6606716,575.0
6607913,775.0
6608637,575.0
6610313,1155.0
6611219,745.0
6612114,580.0
6612984,570.0
6614798,1170.0
6615506,570.0
6616226,405.0
6617186,485.0
6618702,1435.0
6619675,720.0
6620556,740.0
6621318,555.0
6622703,1050.0
6623617,575.0
